Trace1,,,,Trace2,,,,
Freq,,Amp,,Freq,,Amp,,
            69523226,Hz,              -69.92, dBm,            69523226,Hz,              -69.70, dBm,
            69538003,Hz,              -69.89, dBm,            69538003,Hz,              -69.65, dBm,
            69552780,Hz,              -70.44, dBm,            69552780,Hz,              -69.95, dBm,
            69567557,Hz,              -70.59, dBm,            69567557,Hz,              -70.04, dBm,
            69582334,Hz,              -70.92, dBm,            69582334,Hz,              -70.47, dBm,
            69597111,Hz,              -70.57, dBm,            69597111,Hz,              -70.21, dBm,
            69611888,Hz,              -71.75, dBm,            69611888,Hz,              -70.89, dBm,
            69626665,Hz,              -71.50, dBm,            69626665,Hz,              -70.83, dBm,
            69641442,Hz,              -70.71, dBm,            69641442,Hz,              -70.71, dBm,
            69656219,Hz,              -71.55, dBm,            69656219,Hz,              -71.20, dBm,
            69670996,Hz,              -71.26, dBm,            69670996,Hz,              -71.58, dBm,
            69685773,Hz,              -72.85, dBm,            69685773,Hz,              -71.74, dBm,
            69700550,Hz,              -70.98, dBm,            69700550,Hz,              -71.39, dBm,
            69715327,Hz,              -72.29, dBm,            69715327,Hz,              -71.93, dBm,
            69730104,Hz,              -72.44, dBm,            69730104,Hz,              -72.09, dBm,
            69744881,Hz,              -73.18, dBm,            69744881,Hz,              -73.08, dBm,
            69759658,Hz,              -73.05, dBm,            69759658,Hz,              -72.56, dBm,
            69774435,Hz,              -73.85, dBm,            69774435,Hz,              -72.92, dBm,
            69789212,Hz,              -74.09, dBm,            69789212,Hz,              -73.38, dBm,
