Trace1,,,,Trace2,,,,
Freq,,Amp,,Freq,,Amp,,
            69212909,Hz,              -66.66, dBm,            69212909,Hz,              -66.36, dBm,
            69227686,Hz,              -66.74, dBm,            69227686,Hz,              -65.90, dBm,
            69242463,Hz,              -66.24, dBm,            69242463,Hz,              -66.25, dBm,
            69257240,Hz,              -66.65, dBm,            69257240,Hz,              -65.97, dBm,
            69272017,Hz,              -65.63, dBm,            69272017,Hz,              -66.12, dBm,
            69286794,Hz,              -66.66, dBm,            69286794,Hz,              -66.74, dBm,
            69301571,Hz,              -66.28, dBm,            69301571,Hz,              -66.37, dBm,
            69316348,Hz,              -66.57, dBm,            69316348,Hz,              -66.21, dBm,
            69331125,Hz,              -66.58, dBm,            69331125,Hz,              -66.45, dBm,
            69345902,Hz,              -66.80, dBm,            69345902,Hz,              -66.56, dBm,
            69360679,Hz,              -66.96, dBm,            69360679,Hz,              -66.66, dBm,
            69375456,Hz,              -67.27, dBm,            69375456,Hz,              -66.82, dBm,
            69390233,Hz,              -66.52, dBm,            69390233,Hz,              -66.99, dBm,
            69405010,Hz,              -67.51, dBm,            69405010,Hz,              -67.16, dBm,
            69419787,Hz,              -68.18, dBm,            69419787,Hz,              -67.25, dBm,
            69434564,Hz,              -66.79, dBm,            69434564,Hz,              -67.08, dBm,
            69449341,Hz,              -67.66, dBm,            69449341,Hz,              -67.31, dBm,
            69464118,Hz,              -67.31, dBm,            69464118,Hz,              -67.63, dBm,
            69478895,Hz,              -67.18, dBm,            69478895,Hz,              -67.05, dBm,
            69493672,Hz,              -67.60, dBm,            69493672,Hz,              -67.67, dBm,
            69508449,Hz,              -67.87, dBm,            69508449,Hz,              -67.38, dBm,
            69523226,Hz,              -67.98, dBm,            69523226,Hz,              -67.52, dBm,
            69538003,Hz,              -67.22, dBm,            69538003,Hz,              -67.55, dBm,
            69552780,Hz,              -68.41, dBm,            69552780,Hz,              -67.84, dBm,
            69567557,Hz,              -68.49, dBm,            69567557,Hz,              -68.19, dBm,
            69582334,Hz,              -68.45, dBm,            69582334,Hz,              -68.16, dBm,
            69597111,Hz,              -69.00, dBm,            69597111,Hz,              -68.49, dBm,
            69611888,Hz,              -68.91, dBm,            69611888,Hz,              -68.49, dBm,
            69626665,Hz,              -68.54, dBm,            69626665,Hz,              -68.58, dBm,
            69641442,Hz,              -68.36, dBm,            69641442,Hz,              -68.37, dBm,
            69656219,Hz,              -69.60, dBm,            69656219,Hz,              -69.07, dBm,
            69670996,Hz,              -69.29, dBm,            69670996,Hz,              -69.25, dBm,
            69685773,Hz,              -69.74, dBm,            69685773,Hz,              -69.38, dBm,
            69700550,Hz,              -69.70, dBm,            69700550,Hz,              -69.32, dBm,
            69715327,Hz,              -69.72, dBm,            69715327,Hz,              -69.67, dBm,
            69730104,Hz,              -69.37, dBm,            69730104,Hz,              -69.81, dBm,
            69744881,Hz,              -71.32, dBm,            69744881,Hz,              -70.13, dBm,
            69759658,Hz,              -68.90, dBm,            69759658,Hz,              -69.90, dBm,
            69774435,Hz,              -69.67, dBm,            69774435,Hz,              -70.35, dBm,
            69789212,Hz,              -71.02, dBm,            69789212,Hz,              -70.56, dBm,
